DATE,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWindDirection,HourlyWindSpeed,HourlyDryBulbTemperature,HourlyStationPressure
2019-06-24T20:52:00,0.01,,,87,29.92,FEW:02 110 BKN:07 180 BKN:07 250,28.85,10,230,7,72,28.85
2019-06-24T21:52:00,0,,0,84,29.95,FEW:02 120 BKN:07 200 BKN:07 250,28.88,10,220,7,73,28.88
2019-06-24T22:52:00,0,,,87,29.96,CT:04 150 CT:04 200 BKN:07 250,28.89,10,220,5,72,28.89
2019-06-24T23:52:00,0,,,87,29.95,FEW:02 160 CT:04 200 CT:04 250,28.89,10,230,5,72,28.89
2019-06-24T23:59:00,,,,,,,,,,,,
2019-06-25T00:52:00,0,,-0.01,90,29.95,FEW:02 160 CT:04 200 CT:04 250,28.89,10,240,3,71,28.89
2019-06-25T01:00:00,,,0.01,90,29.95,,28.89,9.94,240,3,71,28.89
2019-06-25T01:52:00,0,,,90,29.95,FEW:02 160 CT:04 200 CT:04 250,28.88,10,260,7,71,28.88
2019-06-25T02:52:00,0,,,90,29.96,FEW:02 150 CT:04 200 CT:04 250,28.9,10,250,8,71,28.9
2019-06-25T03:52:00,0,,-0.04,84,29.99,FEW:02 60 FEW:02 140 CT:04 200,28.92,10,270,9,71,28.92
2019-06-25T04:52:00,0,,,84,29.99,FEW:02 50 FEW:02 120 CT:04 200,28.93,10,300,8,71,28.93
2019-06-25T05:52:00,0,,,84,30.01,FEW:02 50 FEW:02 150 CT:04 200,28.94,10,290,8,71,28.94
2019-06-25T06:52:00,0,,-0.04,84,30.04,FEW:02 120 CT:04 180 BKN:07 220,28.97,10,290,8,72,28.97
2019-06-25T07:00:00,,,-0.04,84,30.04,,28.96,9.94,290,8,72,28.96
2019-06-25T07:52:00,0,,,82,30.06,CT:04 120 CT:04 150 BKN:07 220,28.98,10,290,8,74,28.98
2019-06-25T08:52:00,0,,,77,30.06,FEW:02 120 BKN:07 150 BKN:07 230,28.99,10,310,9,76,28.99
2019-06-25T09:52:00,0,,-0.03,71,30.07,FEW:02 20 FEW:02 120 BKN:07 150,29,10,310,7,78,29
2019-06-25T10:52:00,0,,,64,30.08,FEW:02 25 FEW:02 120 CT:04 150,29.01,10,280,13,80,29.01
2019-06-25T11:52:00,0,,,61,30.08,FEW:02 30 FEW:02 120 FEW:02 150,29.01,10,320,8,83,29.01
2019-06-25T12:52:00,0,,0,53,30.07,FEW:02 40 FEW:02 120 CT:04 150,29,10,320,11,85,29
2019-06-25T13:00:00,,,0,53,30.07,41,28.99,9.94,320,11,85,28.99
2019-06-25T13:52:00,0,,,53,30.07,FEW:02 45 FEW:02 120 CT:04 150,29,10,290,11,85,29
2019-06-25T14:52:00,0,,,46,30.05,FEW:02 50 FEW:02 120 CT:04 150,28.99,10,280,14,86,28.99
2019-06-25T15:52:00,0,,0.02,53,30.04,FEW:02 40 FEW:02 150 BKN:07 250,28.98,10,290,7,86,28.98
2019-06-25T16:52:00,0,,,53,30.04,CT:04 45 BKN:07 200 BKN:07 250,28.97,10,320,9,85,28.97
2019-06-25T17:52:00,0,,,51,30.04,FEW:02 45 BKN:07 200 BKN:07 250,28.97,10,320,10,85,28.97
2019-06-25T18:52:00,0,,0.01,55,30.04,FEW:02 150 CT:04 200 BKN:07 250,28.97,10,290,7,83,28.97
2019-06-25T19:00:00,,,0.01,55,30.04,,28.96,9.94,290,7,83,28.96
2019-06-25T19:52:00,0,,,62,30.05,FEW:02 150 CT:04 200 BKN:07 250,28.98,10,270,6,80,28.98
2019-06-25T20:52:00,0,,,65,30.07,FEW:02 150 BKN:07 200 BKN:07 250,29,10,270,7,79,29
2019-06-25T21:52:00,0,,-0.05,69,30.1,BKN:07 200 BKN:07 250,29.03,10,270,7,78,29.03
2019-06-25T22:52:00,0,,,74,30.1,CT:04 200 BKN:07 250,29.03,10,310,7,77,29.03
2019-06-25T23:52:00,0,,,77,30.11,BKN:07 250,29.04,10,300,5,76,29.04
2019-06-25T23:59:00,,,,,,,,,,,,
2019-06-26T00:52:00,0,,-0.01,79,30.11,FEW:02 150 CT:04 250,29.04,10,280,6,74,29.04
2019-06-26T01:00:00,,,-0.01,79,30.11,,29.03,9.94,280,6,74,29.03
2019-06-26T01:52:00,0,,,81,30.11,CT:04 150 BKN:07 250,29.05,10,280,6,73,29.05
2019-06-26T02:52:00,0,,,79,30.12,FEW:02 150 CT:04 200 BKN:07 250,29.05,10,310,6,74,29.05
2019-06-26T03:52:00,0,,-0.01,79,30.12,CT:04 220,29.05,10,310,6,73,29.05
2019-06-26T04:52:00,0,,,82,30.13,FEW:02 150 BKN:07 200 BKN:07 250,29.06,10,330,6,72,29.06
2019-06-26T05:52:00,0,,,79,30.14,FEW:02 50 FEW:02 150 CT:04 200,29.07,10,340,7,73,29.07
2019-06-26T06:52:00,0,,-0.04,74,30.16,FEW:02 120 CT:04 150 CT:04 200,29.09,10,320,6,75,29.09
2019-06-26T07:00:00,,,-0.04,74,30.16,,29.08,9.94,320,6,75,29.08
2019-06-26T07:52:00,0,,,77,30.19,FEW:02 120 FEW:02 150 CT:04 200,29.12,10,290,7,76,29.12
2019-06-26T08:52:00,0,,,62,30.19,FEW:02 150 BKN:07 180 BKN:07 250,29.13,10,340,8,81,29.13
2019-06-26T09:52:00,0,,-0.03,67,30.19,FEW:02 30 BKN:07 150 BKN:07 180,29.12,10,300,8,80,29.12
2019-06-26T10:52:00,0,,,59,30.19,FEW:02 150 BKN:07 180 OVC:08 250,29.12,10,360,6,83,29.12
2019-06-26T11:52:00,0,,,55,30.16,BKN:07 160 BKN:07 180 OVC:08 250,29.1,10,350,9,84,29.1
2019-06-26T12:52:00,0,,0.05,53,30.14,FEW:02 150 BKN:07 180 OVC:08 250,29.08,10,90,7,87,29.08
2019-06-26T13:00:00,,,0.05,53,30.14,,29.07,9.94,90,7,87,29.07
2019-06-26T13:52:00,0,,,51,30.12,FEW:02 150 CT:04 180 OVC:08 250,29.06,10,140,6,86,29.06
2019-06-26T14:52:00,0,,,48,30.13,FEW:02 50 FEW:02 150 CT:04 180,29.06,10,120,7,86,29.06
2019-06-26T15:52:00,0,,0.01,46,30.13,FEW:02 50 FEW:02 150 BKN:07 180,29.06,10,140,6,85,29.06
2019-06-26T16:24:00,,||RA,,49,,FEW:02 45 CT:04 150,29.06,10,160,5,84,29.06
2019-06-26T16:48:00,,,,55,,FEW:02 40 CT:04 150,29.05,10,160,6,82,29.05
2019-06-26T16:52:00,0,,,53,30.11,FEW:02 40 CT:04 150,29.05,10,160,6,83,29.05
2019-06-26T17:52:00,0,,,71,30.13,BKN:07 150 BKN:07 200 OVC:08 250,29.06,10,280,9,75,29.06
2019-06-26T18:52:00,0,,0.01,74,30.13,CT:04 150 BKN:07 200 BKN:07 250,29.06,10,210,3,74,29.06
2019-06-26T19:00:00,,,0.01,74,30.13,,29.05,9.94,210,3,74,29.05
2019-06-26T19:52:00,0,,,76,30.14,BKN:07 150 BKN:07 200 BKN:07 250,29.07,10,260,5,74,29.07
2019-06-26T20:52:00,0,,,76,30.15,BKN:07 130 BKN:07 200 BKN:07 250,29.08,10,330,7,75,29.08
2019-06-26T21:52:00,0,,-0.04,79,30.16,BKN:07 140 BKN:07 200 OVC:08 250,29.09,10,330,3,75,29.09
2019-06-26T22:52:00,0,,,79,30.17,BKN:07 140 OVC:08 200,29.1,10,330,5,76,29.1
2019-06-26T23:52:00,0,,,82,30.18,BKN:07 150 OVC:08 200,29.11,10,340,7,75,29.11
2019-06-26T23:59:00,,,,,,,,,,,,
2019-06-27T00:52:00,0,,0,85,30.16,BKN:07 180 BKN:07 250,29.09,10,360,5,74,29.09
2019-06-27T01:00:00,,,0,85,30.16,,29.08,9.94,360,5,74,29.08
2019-06-27T01:52:00,0,,,85,30.15,BKN:07 160 BKN:07 200 BKN:07 250,29.08,10,340,6,74,29.08
2019-06-27T02:52:00,0,,,85,30.14,BKN:07 150 OVC:08 200,29.07,10,330,6,74,29.07
2019-06-27T03:52:00,0,,0.02,82,30.14,BKN:07 180 OVC:08 250,29.07,10,330,6,75,29.07
2019-06-27T04:52:00,0,,,82,30.14,FEW:02 150 BKN:07 180 BKN:07 250,29.07,10,30,5,75,29.07
2019-06-27T05:52:00,0,,,87,30.16,CT:04 150 BKN:07 180 BKN:07 250,29.09,10,310,6,73,29.09
2019-06-27T06:52:00,0,,-0.04,85,30.18,CT:04 160 BKN:07 200 BKN:07 250,29.11,10,300,5,74,29.11
2019-06-27T07:00:00,,,-0.04,85,30.18,,29.1,9.94,300,5,74,29.1
2019-06-27T07:52:00,0,,,74,30.19,CT:04 160 BKN:07 200 BKN:07 250,29.12,10,0,0,78,29.12
2019-06-27T08:52:00,0,,,67,30.2,BKN:07 150 BKN:07 180 BKN:07 200,29.13,10,80,5,80,29.13
2019-06-27T09:52:00,0,,-0.02,65,30.2,BKN:07 150 BKN:07 170 BKN:07 200,29.13,10,VRB,6,81,29.13
2019-06-27T10:52:00,0,,,58,30.19,FEW:02 150 BKN:07 170 BKN:07 200,29.12,10,150,5,82,29.12
2019-06-27T11:52:00,0,,,59,30.19,FEW:02 30 CT:04 150 BKN:07 190,29.12,10,VRB,5,84,29.12
2019-06-27T12:52:00,0,,0.01,57,30.18,FEW:02 40 BKN:07 190 BKN:07 250,29.11,10,170,6,85,29.11
2019-06-27T13:00:00,,,0.01,57,30.18,41,29.1,9.94,170,6,85,29.1
2019-06-27T13:52:00,0,,,53,30.17,FEW:02 45 BKN:07 180 BKN:07 250,29.1,10,150,7,85,29.1
2019-06-27T14:52:00,0,,,46,30.16,FEW:02 50 CT:04 180 BKN:07 250,29.09,10,130,7,87,29.09
2019-06-27T15:52:00,0,,0.04,49,30.14,FEW:02 50 FEW:02 180 BKN:07 250,29.07,10,120,8,86,29.07
2019-06-27T16:52:00,0,,,46,30.13,FEW:02 50 CT:04 200 BKN:07 250,29.07,10,100,10,86,29.07
2019-06-27T17:52:00,0,,,51,30.13,FEW:02 50 CT:04 200 BKN:07 250,29.07,10,90,5,86,29.07
2019-06-27T18:52:00,0,,0,53,30.14,FEW:02 200 CT:04 250,29.07,10,110,7,84,29.07
2019-06-27T19:00:00,,,0,53,30.14,,29.06,9.94,110,7,84,29.06
2019-06-27T19:52:00,0,,,53,30.15,FEW:02 150 CT:04 200 BKN:07 250,29.08,10,110,5,83,29.08
2019-06-27T20:52:00,0,,,61,30.15,FEW:02 150 CT:04 250,29.08,10,100,7,81,29.08
2019-06-27T21:52:00,0,,-0.02,65,30.16,FEW:02 150 CT:04 250,29.09,10,90,7,79,29.09
2019-06-27T22:52:00,0,,,67,30.16,FEW:02 150 CT:04 250,29.09,10,90,7,78,29.09
2019-06-27T23:52:00,0,,,74,30.17,FEW:02 150 CT:04 250,29.1,10,80,7,76,29.1
2019-06-27T23:59:00,,,,,,,,,,,,
2019-06-28T00:52:00,0,,0,74,30.16,FEW:02 150 CT:04 250,29.09,10,80,8,76,29.09
2019-06-28T01:00:00,,,0,74,30.16,,29.08,9.94,80,8,76,29.08
2019-06-28T01:52:00,0,,,76,30.15,FEW:02 95 CT:04 150 CT:04 250,29.08,10,100,5,75,29.08
2019-06-28T02:52:00,0,,,74,30.16,FEW:02 55 FEW:02 100 FEW:02 150,29.09,10,70,10,75,29.09
2019-06-28T03:52:00,0,,0.01,74,30.15,FEW:02 150 CT:04 250,29.09,10,80,9,73,29.09
2019-06-28T04:52:00,0,,,73,30.15,FEW:02 150 CT:04 200 CT:04 250,29.09,10,80,6,72,29.09
2019-06-28T05:52:00,0,,,76,30.17,FEW:02 150 CT:04 200 CT:04 250,29.11,10,80,7,71,29.11
2019-06-28T06:52:00,0,,-0.04,71,30.19,FEW:02 75 FEW:02 150 CT:04 200,29.12,10,90,9,73,29.12
2019-06-28T07:00:00,,,-0.04,71,30.19,74,29.11,9.94,90,9,73,29.11
2019-06-28T07:52:00,0,,,71,30.21,FEW:02 140 CT:04 200 CT:04 250,29.14,10,90,7,75,29.14
2019-06-28T08:52:00,0,,,65,30.21,FEW:02 150 FEW:02 250,29.14,10,100,5,79,29.14
2019-06-28T09:52:00,0,,-0.01,63,30.2,FEW:02 250,29.13,10,VRB,3,82,29.13
2019-06-28T10:52:00,0,,,59,30.2,FEW:02 40 FEW:02 200 CT:04 250,29.13,10,160,8,84,29.13
2019-06-28T11:52:00,0,,,46,30.19,FEW:02 50 FEW:02 200 CT:04 250,29.12,10,100,9,86,29.12
2019-06-28T12:52:00,0,,0.03,45,30.17,FEW:02 50 FEW:02 200 CT:04 250,29.11,10,110,10,87,29.11
2019-06-28T13:00:00,,,0.03,45,30.17,57,29.1,9.94,110,10,87,29.1
2019-06-28T13:52:00,0,,,49,30.15,CT:04 50 CT:04 200 BKN:07 250,29.08,10,100,11,86,29.08
2019-06-28T14:52:00,0,,,48,30.13,CT:04 50 BKN:07 250,29.06,10,80,11,87,29.06
2019-06-28T15:52:00,0,,0.06,46,30.12,FEW:02 50 CT:04 250,29.05,10,120,9,88,29.05
2019-06-28T16:52:00,0,,,42,30.11,FEW:02 55 CT:04 250,29.04,10,100,14,88,29.04
2019-06-28T17:52:00,0,,,43,30.1,FEW:02 55 CT:04 250,29.03,10,100,14,87,29.03
2019-06-28T18:52:00,0,,0.01,46,30.11,FEW:02 55 BKN:07 250,29.04,10,90,9,85,29.04
2019-06-28T19:00:00,,,0.01,46,30.11,57,29.03,9.94,90,9,85,29.03
2019-06-28T19:52:00,0,,,49,30.12,FEW:02 200 BKN:07 250,29.05,10,130,7,83,29.05
2019-06-28T20:52:00,0,,,49,30.14,BKN:07 250,29.07,10,110,8,82,29.07
2019-06-28T21:52:00,0,,-0.04,53,30.15,BKN:07 250,29.09,10,90,9,81,29.09
2019-06-28T22:52:00,0,,,60,30.16,FEW:02 150 BKN:07 250,29.09,10,110,7,78,29.09
2019-06-28T23:52:00,0,,,62,30.15,CT:04 150 BKN:07 250,29.09,10,120,3,78,29.09
2019-06-28T23:59:00,,,,,,,,,,,,
2019-06-29T00:52:00,0,,0.01,66,30.14,BKN:07 100 BKN:07 150 BKN:07 250,29.08,10,0,0,77,29.08
2019-06-29T01:00:00,,,0.01,66,30.14,,29.07,9.94,0,0,77,29.07
2019-06-29T01:52:00,0,,,71,30.14,FEW:02 110 CT:04 150 CT:04 250,29.07,10,80,6,75,29.07
2019-06-29T02:52:00,0,,,74,30.12,CT:04 110 CT:04 150 CT:04 250,29.06,10,140,3,74,29.06
2019-06-29T03:52:00,0,,0.01,76,30.14,CT:04 110 CT:04 150 CT:04 250,29.07,10,80,6,74,29.07
2019-06-29T04:52:00,0,,,79,30.14,CT:04 95 BKN:07 250,29.07,10,90,6,73,29.07
2019-06-29T05:52:00,0,,,79,30.14,FEW:02 95 BKN:07 250,29.07,10,80,5,73,29.07
2019-06-29T06:52:00,0,,-0.01,79,30.15,FEW:02 95 FEW:02 150 BKN:07 250,29.09,10,80,5,74,29.09
2019-06-29T07:00:00,,,-0.01,79,30.15,,29.08,9.94,80,5,74,29.08
2019-06-29T07:52:00,0,,,77,30.17,FEW:02 100 FEW:02 150 CT:04 250,29.1,10,VRB,5,77,29.1
2019-06-29T08:52:00,0,,,74,30.17,FEW:02 23 CT:04 120 BKN:07 250,29.1,10,90,6,80,29.1
2019-06-29T09:52:00,0,,-0.02,63,30.17,CT:04 25 BKN:07 130 BKN:07 250,29.11,10,70,9,82,29.11
2019-06-29T10:52:00,0,,,59,30.18,CT:04 30 BKN:07 90 BKN:07 130,29.11,10,80,7,84,29.11
2019-06-29T11:52:00,0,,,57,30.15,CT:04 36 BKN:07 130 BKN:07 250,29.08,10,90,11,85,29.08
2019-06-29T12:52:00,0,,0.04,55,30.14,CT:04 40 BKN:07 60 BKN:07 120,29.07,10,110,8,85,29.07
2019-06-29T13:00:00,,,0.04,55,30.14,41,29.06,9.94,110,8,85,29.06
2019-06-29T13:52:00,0,,,59,30.12,CT:04 40 BKN:07 90 BKN:07 250,29.05,10,160,7,83,29.05
2019-06-29T14:52:00,0.03,,,72,30.1,FEW:02 38 CT:04 80 BKN:07 150,29.03,10,150,6,81,29.03
2019-06-29T15:52:00,T,,0.03,74,30.11,FEW:02 34 CT:04 120 BKN:07 200,29.04,10,210,5,81,29.04
2019-06-29T16:52:00,0,,,69,30.09,FEW:02 24 FEW:02 36 BKN:07 140,29.02,10,0,0,82,29.02
2019-06-29T17:52:00,0,,,69,30.09,FEW:02 32 CT:04 150 BKN:07 200,29.01,10,190,7,82,29.01
2019-06-29T18:52:00,0,,0.03,72,30.08,FEW:02 30 CT:04 150 BKN:07 200,29.01,10,0,0,81,29.01
2019-06-29T19:00:00,,,0.03,72,30.08,26,29,9.94,0,0,81,29
2019-06-29T19:52:00,0,,,79,30.09,FEW:02 55 CT:04 140 BKN:07 180,29.02,10,170,5,79,29.02
2019-06-29T20:52:00,0,,,76,30.11,CT:04 140 BKN:07 180 BKN:07 250,29.04,10,0,0,78,29.04
2019-06-29T21:52:00,0,,-0.04,82,30.12,FEW:02 85 CT:04 150 BKN:07 200,29.05,10,200,5,77,29.05
2019-06-29T22:52:00,0,,,85,30.11,FEW:02 90 CT:04 150 BKN:07 200,29.04,10,190,3,76,29.04
2019-06-29T23:52:00,0,,,88,30.1,FEW:02 140 BKN:07 180 BKN:07 250,29.03,10,240,5,75,29.03
2019-06-29T23:59:00,,,,,,,,,,,,
2019-06-30T00:52:00,0,,0.02,84,30.1,FEW:02 140 BKN:07 160 BKN:07 250,29.04,10,330,5,75,29.04
2019-06-30T01:00:00,,,0.02,84,30.1,,29.03,9.94,330,5,75,29.03
2019-06-30T01:52:00,0,,,88,30.09,FEW:02 140 BKN:07 160 BKN:07 250,29.03,10,310,5,74,29.03
2019-06-30T02:52:00,0,,,90,30.09,FEW:02 140 BKN:07 160 BKN:07 250,29.02,10,230,3,73,29.02
2019-06-30T03:52:00,0,,0.01,87,30.09,CT:04 160 BKN:07 200,29.02,10,0,0,73,29.02
2019-06-30T04:52:00,0,,,84,30.09,FEW:02 120 CT:04 180 CT:04 220,29.02,10,0,0,73,29.02
2019-06-30T05:52:00,0,,,84,30.1,FEW:02 120 CT:04 180 CT:04 220,29.03,10,0,0,73,29.03
2019-06-30T06:52:00,0,,-0.01,85,30.1,FEW:02 120 CT:04 180 BKN:07 220,29.03,10,270,3,74,29.03
2019-06-30T07:00:00,,,0.01,85,30.1,,29.02,9.94,270,3,74,29.02
2019-06-30T07:52:00,0,,,71,30.09,FEW:02 120 BKN:07 180 BKN:07 220,29.02,10,320,6,78,29.02
2019-06-30T08:52:00,0,,,65,30.09,CT:04 180 BKN:07 250,29.02,10,320,6,81,29.02
2019-06-30T09:52:00,0,,0.02,61,30.07,FEW:02 30 CT:04 130 BKN:07 250,29.01,10,300,7,83,29.01
2019-06-30T10:52:00,0,,,61,30.08,FEW:02 33 CT:04 200 BKN:07 250,29.01,10,290,5,84,29.01
2019-06-30T11:52:00,0,,,51,30.08,CT:04 40 CT:04 250,29.01,10,VRB,3,87,29.01
2019-06-30T12:52:00,0,,0.01,48,30.05,BKN:07 43 BKN:07 140 BKN:07 250,28.99,10,320,11,89,28.99
2019-06-30T13:00:00,,,0.01,48,30.05,41,28.98,9.94,320,11,89,28.98
2019-06-30T13:52:00,0,VCT:7 ||,,57,30.03,FEW:02 43 CT:04 160 BKN:07 250,28.97,10,260,9,88,28.97
2019-06-30T14:35:00,,,,52,,FEW:02 44 CT:04 150,28.96,10,280,8,88,28.96
2019-06-30T14:52:00,0,,,47,30.01,FEW:02 44 CT:04 130 BKN:07 250,28.95,10,320,9,90,28.95
2019-06-30T15:52:00,0,,0.05,47,30,FEW:02 46 CT:04 140,28.94,10,330,7,90,28.94
2019-06-30T16:52:00,0,,,50,29.98,FEW:02 44 CT:04 140 BKN:07 200,28.91,10,270,8,89,28.91
2019-06-30T17:52:00,0,,,57,29.98,FEW:02 42 FEW:02 140,28.92,10,250,7,85,28.92
2019-06-30T18:52:00,0,,0.03,55,29.97,FEW:02 42 FEW:02 140 CT:04 200,28.91,10,240,9,86,28.91
2019-06-30T19:00:00,,,0.03,55,29.97,41,28.9,9.94,240,9,86,28.9
2019-06-30T19:52:00,0,,,63,29.97,FEW:02 38 FEW:02 140 CT:04 200,28.9,10,240,8,83,28.9
2019-06-30T20:52:00,0,,,67,29.98,FEW:02 140 CT:04 200 CT:04 250,28.91,10,270,10,81,28.91
2019-06-30T21:52:00,0,,-0.04,69,30.01,FEW:02 200 CT:04 250,28.95,10,270,8,79,28.95
2019-06-30T22:52:00,0,,,77,30.04,FEW:02 250,28.97,10,270,7,77,28.97
2019-06-30T23:52:00,0,,,74,30.04,FEW:02 150 FEW:02 250,28.98,10,300,8,78,28.98
2019-06-30T23:59:00,,,,,,,,,,,,
2019-06-30T23:59:00,,,,,,,,,,,,
2019-07-01T00:52:00,0,,-0.02,77,30.03,FEW:02 55 CT:04 110 CT:04 150,28.97,10,290,8,77,28.97
2019-07-01T01:00:00,,,0.02,77,30.03,57,28.96,9.94,290,8,77,28.96
2019-07-01T01:52:00,0,,,77,30.02,FEW:02 55 FEW:02 110,28.95,10,290,8,76,28.95
2019-07-01T02:52:00,0,,,77,30.01,CLR:00,28.94,10,290,9,76,28.94
2019-07-01T03:52:00,0,,0.04,79,29.99,CLR:00,28.93,10,290,7,75,28.93
2019-07-01T04:52:00,0,,,82,29.99,CLR:00,28.93,10,280,8,74,28.93
2019-07-01T05:52:00,0,,,82,30,CLR:00,28.94,10,260,5,74,28.94
2019-07-01T06:52:00,0,,-0.02,79,30.02,FEW:02 200,28.95,10,290,8,76,28.95
2019-07-01T07:00:00,,,-0.02,79,30.02,,28.95,9.94,290,8,76,28.95
2019-07-01T07:52:00,0,,,69,30.03,FEW:02 200,28.97,10,290,11,80,28.97
2019-07-01T08:52:00,0,,,65,30.05,FEW:02 250,28.99,10,320,10,83,28.99
2019-07-01T09:52:00,0,,-0.02,61,30.04,FEW:02 30 FEW:02 250,28.98,10,280,10,86,28.98
2019-07-01T10:52:00,0,,,53,30.04,CT:04 40,28.98,10,300,10,89,28.98
2019-07-01T11:52:00,0,,,49,30.03,CT:04 45,28.97,10,340,13,91,28.97
2019-07-01T12:52:00,0,,0.01,44,30.02,CT:04 50 CT:04 250,28.96,10,320,13,91,28.96
2019-07-01T13:00:00,,,0.01,44,30.02,57,28.95,9.94,320,13,91,28.95
2019-07-01T13:52:00,0,,,46,30.01,FEW:02 50 CT:04 100 CT:04 250,28.94,10,350,16,92,28.94
2019-07-01T14:35:00,,VCT:7 ||,,46,,FEW:02 60 CT:04 100 CT:04 250,28.94,10,330,9,92,28.94
2019-07-01T14:52:00,T,,,45,30,FEW:02 55 CT:04 100,28.94,10,310,9,90,28.94
2019-07-01T14:55:00,,,,47,,FEW:02 55 CT:04 100,28.94,10,300,13,90,28.94
2019-07-01T15:21:00,T,|RA |,,54,,FEW:02 45 CT:04 90 BKN:07 180,28.93,10,300,13,88,28.93
2019-07-01T15:52:00,T,,0.04,49,29.98,FEW:02 40 FEW:02 100 CT:04 180,28.92,10,300,13,91,28.92
2019-07-01T16:52:00,0,,,45,29.97,FEW:02 40 BKN:07 250,28.9,10,290,8,91,28.9
2019-07-01T17:52:00,0,,,47,29.96,FEW:02 45 BKN:07 250,28.9,10,280,8,90,28.9
2019-07-01T18:52:00,0,,0.02,50,29.96,FEW:02 250,28.9,10,260,7,88,28.9
2019-07-01T19:00:00,,,0.02,50,29.96,,28.9,9.94,260,7,88,28.9
2019-07-01T19:52:00,0,,,55,29.98,FEW:02 200 CT:04 250,28.91,10,260,6,85,28.91
2019-07-01T20:52:00,0,,,59,29.99,FEW:02 200 CT:04 250,28.93,10,260,3,85,28.93
2019-07-01T21:52:00,0,,-0.04,63,30,FEW:02 150 BKN:07 250,28.94,10,260,7,83,28.94
2019-07-01T22:52:00,0,,,67,30,FEW:02 150 BKN:07 250,28.94,10,260,6,82,28.94
2019-07-01T23:52:00,0,,,69,29.99,FEW:02 150 CT:04 250,28.93,10,280,8,81,28.93
2019-07-01T23:59:00,,,,,,,,,,,,
2019-07-02T00:52:00,0,,0.01,74,29.98,FEW:02 150 FEW:02 250,28.92,10,280,6,79,28.92
2019-07-02T01:00:00,,,0.01,74,29.98,,28.92,9.94,280,6,79,28.92
2019-07-02T01:52:00,0,,,74,29.97,FEW:02 250,28.91,10,300,7,79,28.91
2019-07-02T02:52:00,0,,,76,29.97,CLR:00,28.9,10,290,7,78,28.9
2019-07-02T03:52:00,0,,0.02,82,29.96,CLR:00,28.9,10,270,6,76,28.9
2019-07-02T04:52:00,0,,,74,29.97,CLR:00,28.91,10,310,8,78,28.91
2019-07-02T05:52:00,0,,,82,30,FEW:02 250,28.93,9,320,8,76,28.93
2019-07-02T06:52:00,0,,-0.05,76,30.01,CLR:00,28.95,10,320,7,78,28.95
2019-07-02T07:00:00,,,-0.05,76,30.01,,28.95,9.94,320,7,78,28.95
2019-07-02T07:52:00,0,,,67,30.02,CLR:00,28.96,10,310,9,82,28.96
2019-07-02T08:52:00,0,,,63,30.03,CLR:00,28.97,10,300,7,85,28.97
2019-07-02T09:52:00,0,,-0.01,57,30.03,FEW:02 40 FEW:02 250,28.96,10,340,10,87,28.96
2019-07-02T10:52:00,0,,,53,30.02,FEW:02 45 FEW:02 250,28.96,10,340,9,89,28.96
2019-07-02T11:52:00,0,,,49,30.01,CT:04 50 CT:04 250,28.94,10,320,5,91,28.94
2019-07-02T12:52:00,0,,0.03,42,29.99,CT:04 55 CT:04 250,28.93,10,VRB,10,93,28.93
2019-07-02T13:00:00,,,0.03,42,29.99,57,28.92,9.94,310,10,93,28.92
2019-07-02T13:52:00,0,,,38,29.97,FEW:02 60 FEW:02 250,28.91,10,310,9,94,28.91
2019-07-02T14:52:00,0,,,38,29.95,FEW:02 65 FEW:02 250,28.89,10,VRB,6,94,28.89
2019-07-02T15:52:00,0,,0.06,38,29.93,FEW:02 60 FEW:02 250,28.87,10,310,6,94,28.87
2019-07-02T16:52:00,0,,,42,29.91,FEW:02 60 CT:04 250,28.85,10,280,9,93,28.85
2019-07-02T17:52:00,0,,,42,29.9,FEW:02 60 FEW:02 250,28.84,10,280,9,93,28.84
2019-07-02T18:52:00,0,,0.02,47,29.91,FEW:02 60 FEW:02 250,28.85,10,270,8,90,28.85
2019-07-02T19:00:00,,,0.02,47,29.91,57,28.85,9.94,270,8,90,28.85
2019-07-02T19:52:00,0,,,51,29.91,FEW:02 60 FEW:02 250,28.87,10,230,5,87,28.87
2019-07-02T20:52:00,0,,,57,29.93,FEW:02 60 FEW:02 250,28.87,10,250,5,86,28.87
2019-07-02T21:52:00,0,,-0.04,61,29.95,CT:04 250,28.89,10,280,9,84,28.89
2019-07-02T22:52:00,0,,,65,29.96,BKN:07 250,28.9,10,290,8,83,28.9
2019-07-02T23:52:00,0,,,65,29.96,CT:04 250 BKN:07 300,28.9,10,300,9,83,28.9
2019-07-02T23:59:00,,,,,,,,,,,,
2019-07-03T00:52:00,0,,0,67,29.94,FEW:02 200 CT:04 250 BKN:07 300,28.89,10,310,7,82,28.89
2019-07-03T01:00:00,,,0,67,29.94,,28.89,9.94,310,7,82,28.89
2019-07-03T01:52:00,0,,,71,29.93,FEW:02 150 CT:04 200 CT:04 250,28.87,10,320,10,80,28.87
2019-07-03T02:52:00,0,,,74,29.93,CT:04 180 BKN:07 250 BKN:07 300,28.87,10,310,8,79,28.87
2019-07-03T03:52:00,0,,0.01,76,29.93,BKN:07 180 BKN:07 250 BKN:07 300,28.88,10,310,6,78,28.88
